epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
191,429487,0.74908,0.46533,0.9118,0.8901,0.81795,0.88726,0.66494,0.71851,0.40863,0.88457,0.003763,0.003763,0.003763
192,431679,0.74892,0.46455,0.91108,0.89125,0.81784,0.88766,0.66524,0.71811,0.40812,0.88437,0.00373,0.00373,0.00373
193,433839,0.7477,0.46393,0.91048,0.89132,0.81833,0.88776,0.66568,0.71759,0.40767,0.88418,0.003697,0.003697,0.003697
194,435983,0.74683,0.46266,0.9105,0.89146,0.81866,0.88796,0.66609,0.71725,0.40725,0.88403,0.003664,0.003664,0.003664
195,438124,0.74601,0.46186,0.90993,0.89352,0.81735,0.88816,0.66643,0.7168,0.40683,0.88387,0.003631,0.003631,0.003631
196,440271,0.74691,0.4625,0.91024,0.89369,0.8172,0.88845,0.66676,0.7164,0.40632,0.88371,0.003598,0.003598,0.003598
197,442415,0.7465,0.46092,0.9106,0.89419,0.81774,0.88862,0.66724,0.71611,0.40599,0.88358,0.003565,0.003565,0.003565
198,444563,0.74424,0.4604,0.90935,0.89405,0.81846,0.88884,0.66749,0.71574,0.40559,0.88343,0.003532,0.003532,0.003532
199,446709,0.7455,0.4613,0.90966,0.89373,0.81914,0.88914,0.66781,0.71543,0.40522,0.88327,0.003499,0.003499,0.003499
200,448851,0.74258,0.45946,0.90878,0.89258,0.81968,0.88942,0.66813,0.71509,0.40477,0.88312,0.003466,0.003466,0.003466
201,450996,0.7432,0.45944,0.90925,0.89362,0.81952,0.88973,0.66831,0.71454,0.40435,0.88292,0.003433,0.003433,0.003433
202,453187,0.7429,0.45891,0.90855,0.89485,0.81958,0.89008,0.66873,0.71414,0.40402,0.88275,0.0034,0.0034,0.0034
203,455378,0.74344,0.45894,0.90913,0.89544,0.81948,0.89037,0.66911,0.71382,0.40368,0.88263,0.003367,0.003367,0.003367
204,457524,0.74226,0.45806,0.90827,0.89507,0.81952,0.89039,0.66959,0.71353,0.40338,0.88248,0.003334,0.003334,0.003334
205,460013,0.74085,0.45691,0.90855,0.89511,0.82041,0.89073,0.6698,0.71308,0.40298,0.88233,0.003301,0.003301,0.003301
206,462257,0.74042,0.45593,0.90794,0.89639,0.81988,0.89069,0.66993,0.71277,0.40263,0.88214,0.003268,0.003268,0.003268
207,464493,0.7414,0.45643,0.90773,0.89652,0.82021,0.8909,0.67029,0.71237,0.4019,0.88195,0.003235,0.003235,0.003235
208,466682,0.74053,0.45584,0.90804,0.89717,0.82003,0.89092,0.67078,0.71214,0.40149,0.8818,0.003202,0.003202,0.003202
209,468831,0.73863,0.45416,0.90741,0.89565,0.82129,0.89122,0.67095,0.71171,0.40102,0.88162,0.003169,0.003169,0.003169
210,471016,0.7377,0.45318,0.90678,0.89676,0.82147,0.89146,0.67149,0.71115,0.4005,0.88143,0.003136,0.003136,0.003136
211,473165,0.7378,0.45336,0.90619,0.89712,0.82132,0.89172,0.67173,0.71071,0.40013,0.88126,0.003103,0.003103,0.003103
212,475367,0.73694,0.45263,0.9064,0.8987,0.82038,0.89203,0.67196,0.71024,0.39981,0.88109,0.00307,0.00307,0.00307
213,477521,0.7365,0.45152,0.90636,0.89966,0.82066,0.89208,0.67223,0.70969,0.39935,0.88086,0.003037,0.003037,0.003037
214,479680,0.73533,0.45158,0.90531,0.89982,0.8206,0.89234,0.67261,0.70931,0.39894,0.88068,0.003004,0.003004,0.003004
215,481828,0.735,0.45027,0.90579,0.90058,0.82016,0.89251,0.67304,0.70883,0.39843,0.88048,0.002971,0.002971,0.002971
216,484044,0.73506,0.4505,0.90522,0.89907,0.82172,0.89265,0.67337,0.70839,0.39795,0.88032,0.002938,0.002938,0.002938
217,486208,0.73514,0.44992,0.90574,0.89841,0.82266,0.89316,0.67396,0.70802,0.39762,0.88013,0.002905,0.002905,0.002905
218,488355,0.73274,0.44821,0.90459,0.90063,0.82146,0.89332,0.67414,0.70765,0.39727,0.87996,0.002872,0.002872,0.002872
219,490524,0.7327,0.44856,0.90443,0.90093,0.82193,0.89342,0.67465,0.70721,0.39677,0.87976,0.002839,0.002839,0.002839
220,492704,0.73321,0.44802,0.9043,0.89999,0.82333,0.8936,0.67494,0.70668,0.39641,0.87952,0.002806,0.002806,0.002806
221,494852,0.73163,0.44711,0.9036,0.90097,0.82315,0.89382,0.67513,0.70613,0.39594,0.87933,0.002773,0.002773,0.002773
222,497036,0.72872,0.44569,0.9031,0.9014,0.82346,0.8942,0.67559,0.70565,0.39554,0.87918,0.00274,0.00274,0.00274
223,499189,0.73097,0.44585,0.90379,0.9017,0.82404,0.89452,0.67608,0.70505,0.39509,0.87897,0.002707,0.002707,0.002707
224,501357,0.72998,0.44514,0.90294,0.90054,0.82525,0.89485,0.67649,0.70467,0.39452,0.87878,0.002674,0.002674,0.002674
225,503523,0.72933,0.44464,0.90321,0.90071,0.82605,0.89517,0.67673,0.7042,0.39425,0.87861,0.002641,0.002641,0.002641
226,505670,0.72634,0.44258,0.90258,0.90125,0.82584,0.8954,0.67701,0.70368,0.39375,0.87841,0.002608,0.002608,0.002608
227,508012,0.72666,0.4428,0.90228,0.90071,0.82691,0.89564,0.67755,0.70326,0.39319,0.87824,0.002575,0.002575,0.002575
228,510458,0.72614,0.44121,0.90183,0.89999,0.82716,0.89584,0.67772,0.70279,0.39282,0.87801,0.002542,0.002542,0.002542
229,512673,0.72538,0.44192,0.90191,0.90138,0.8266,0.89615,0.67819,0.7023,0.39232,0.87777,0.002509,0.002509,0.002509
230,514816,0.72411,0.44077,0.90093,0.90095,0.82663,0.89626,0.67853,0.70178,0.39203,0.87757,0.002476,0.002476,0.002476
231,517011,0.72404,0.44037,0.90137,0.90336,0.82618,0.8966,0.67893,0.70131,0.39154,0.87737,0.002443,0.002443,0.002443
232,519207,0.72446,0.44017,0.901,0.90346,0.82621,0.89674,0.6792,0.70084,0.39116,0.87718,0.00241,0.00241,0.00241
233,521420,0.72371,0.43917,0.90031,0.90348,0.82664,0.89689,0.67926,0.70032,0.3907,0.87696,0.002377,0.002377,0.002377
234,523619,0.72255,0.4391,0.90057,0.9043,0.82673,0.89731,0.67955,0.69976,0.39024,0.87675,0.002344,0.002344,0.002344
235,525777,0.72191,0.43751,0.90056,0.90478,0.82716,0.89782,0.67998,0.69916,0.38985,0.87653,0.002311,0.002311,0.002311
236,527964,0.72199,0.43713,0.89995,0.90458,0.82842,0.89793,0.68043,0.69868,0.38928,0.87637,0.002278,0.002278,0.002278
237,530110,0.72062,0.43664,0.89961,0.90469,0.82913,0.8983,0.6809,0.6981,0.3889,0.87617,0.002245,0.002245,0.002245
238,532285,0.71892,0.43473,0.89887,0.90386,0.83008,0.89876,0.68122,0.69765,0.3885,0.87596,0.002212,0.002212,0.002212
239,534426,0.71681,0.43417,0.89795,0.90491,0.82986,0.89878,0.68155,0.69695,0.38812,0.87567,0.002179,0.002179,0.002179
240,536576,0.72007,0.43499,0.89853,0.90467,0.8304,0.89881,0.68199,0.69639,0.3876,0.87549,0.002146,0.002146,0.002146
241,538759,0.71722,0.43365,0.89843,0.90441,0.83074,0.899,0.68229,0.69591,0.38723,0.87528,0.002113,0.002113,0.002113
242,540901,0.71521,0.43141,0.89733,0.90491,0.83116,0.89921,0.6825,0.69542,0.38681,0.87506,0.00208,0.00208,0.00208
243,543049,0.71611,0.43165,0.89764,0.90439,0.8315,0.8995,0.68294,0.69477,0.38622,0.87481,0.002047,0.002047,0.002047
244,545212,0.71503,0.43046,0.89681,0.90326,0.83255,0.89966,0.68314,0.69423,0.38598,0.8746,0.002014,0.002014,0.002014
245,547392,0.71399,0.43008,0.89683,0.90482,0.83235,0.89993,0.68353,0.69383,0.38552,0.87444,0.001981,0.001981,0.001981
246,549723,0.71219,0.42834,0.89633,0.90459,0.83331,0.90032,0.68412,0.69311,0.38501,0.87419,0.001948,0.001948,0.001948
247,551917,0.71265,0.4292,0.89662,0.9058,0.83278,0.90058,0.68458,0.69249,0.38442,0.87389,0.001915,0.001915,0.001915
248,554106,0.71157,0.42796,0.89608,0.90615,0.83334,0.90096,0.68475,0.69202,0.38402,0.8737,0.001882,0.001882,0.001882
249,556304,0.71099,0.42697,0.8955,0.90591,0.83366,0.90109,0.68486,0.69156,0.38342,0.87348,0.001849,0.001849,0.001849
250,558530,0.70882,0.4254,0.89469,0.90567,0.8347,0.90139,0.68542,0.69108,0.38285,0.87331,0.001816,0.001816,0.001816
251,560688,0.70818,0.42491,0.89493,0.90638,0.83436,0.90171,0.68607,0.69036,0.38233,0.87304,0.001783,0.001783,0.001783
252,562835,0.70844,0.42493,0.89472,0.90714,0.83452,0.90196,0.68646,0.68985,0.38193,0.87283,0.00175,0.00175,0.00175
253,564976,0.70604,0.42334,0.89429,0.90675,0.83519,0.90197,0.68672,0.6894,0.38164,0.87261,0.001717,0.001717,0.001717
254,567124,0.70526,0.42185,0.89351,0.90767,0.83468,0.90218,0.68716,0.68885,0.38117,0.8724,0.001684,0.001684,0.001684
255,569272,0.70465,0.42154,0.89321,0.90703,0.83505,0.90241,0.68751,0.68835,0.38073,0.87219,0.001651,0.001651,0.001651
256,571417,0.70226,0.42003,0.89256,0.90854,0.83415,0.90263,0.68803,0.68775,0.3803,0.87201,0.001618,0.001618,0.001618
257,573567,0.70337,0.42046,0.89289,0.90853,0.83506,0.90293,0.68831,0.68715,0.37985,0.87176,0.001585,0.001585,0.001585
258,575716,0.69983,0.41793,0.89144,0.90908,0.83515,0.90323,0.68879,0.68656,0.37949,0.87154,0.001552,0.001552,0.001552
259,577863,0.69988,0.41734,0.89149,0.90838,0.83621,0.90331,0.68927,0.68608,0.37903,0.87131,0.001519,0.001519,0.001519
260,580007,0.699,0.41742,0.89099,0.90849,0.83611,0.90354,0.68949,0.68548,0.37854,0.87114,0.001486,0.001486,0.001486
261,582152,0.6988,0.41583,0.89084,0.90881,0.83682,0.90374,0.68979,0.68495,0.37795,0.8709,0.001453,0.001453,0.001453
262,584299,0.69794,0.41611,0.89072,0.90848,0.83731,0.90388,0.69002,0.68454,0.37757,0.8707,0.00142,0.00142,0.00142
263,586444,0.69579,0.41352,0.89014,0.90894,0.83751,0.90409,0.69043,0.68398,0.37703,0.87047,0.001387,0.001387,0.001387
264,588589,0.69485,0.4137,0.89003,0.9089,0.83763,0.90447,0.6908,0.6834,0.37644,0.87024,0.001354,0.001354,0.001354
265,590914,0.69236,0.41195,0.88898,0.90818,0.83888,0.90481,0.69112,0.68283,0.37599,0.87001,0.001321,0.001321,0.001321
266,593054,0.69279,0.41152,0.88859,0.90866,0.83992,0.90506,0.69167,0.68213,0.37552,0.86975,0.001288,0.001288,0.001288
267,595195,0.69221,0.41101,0.88834,0.90815,0.84041,0.90507,0.69199,0.68149,0.37502,0.86954,0.001255,0.001255,0.001255
268,597346,0.69126,0.41014,0.88823,0.90861,0.84091,0.9054,0.69242,0.68098,0.37446,0.86932,0.001222,0.001222,0.001222
269,599495,0.69051,0.40949,0.88775,0.90984,0.84078,0.90567,0.69278,0.68028,0.37392,0.86906,0.001189,0.001189,0.001189
270,601681,0.69004,0.40865,0.88723,0.91019,0.84121,0.90605,0.69304,0.67972,0.37336,0.86878,0.001156,0.001156,0.001156
271,603887,0.68748,0.40686,0.88669,0.91023,0.84141,0.90614,0.69364,0.67912,0.37297,0.86856,0.001123,0.001123,0.001123
272,606205,0.68705,0.40528,0.88642,0.91011,0.84203,0.90653,0.69395,0.67859,0.37251,0.86829,0.00109,0.00109,0.00109
273,608374,0.68638,0.40573,0.88649,0.91098,0.84154,0.90664,0.69436,0.67801,0.37201,0.86805,0.001057,0.001057,0.001057
